"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Seated Lateral Raise (Dumbbell)",,"",3,"normal",,13,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Seated Shoulder Press (Machine)",,"",0,"normal",32,15,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Seated Shoulder Press (Machine)",,"",1,"normal",41,12,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Seated Shoulder Press (Machine)",,"",2,"normal",45,10,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Seated Shoulder Press (Machine)",,"",3,"normal",45,8,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",46,6,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",39,12,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",39,14,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",39,12,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Triceps Dip",,"",0,"normal",,10,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Triceps Dip",,"",1,"normal",,12,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Triceps Dip",,"",2,"normal",,12,,,
"Morning workout ☀️","24 Dec 2023, 08:39","24 Dec 2023, 09:46","","Triceps Dip",,"",3,"normal",,15,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Squat (Smith Machine)",,"",0,"warmup",70,8,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Squat (Smith Machine)",,"",1,"normal",90,8,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Bulgarian Split Squats (Smith)",,"",0,"normal",60,10,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Bulgarian Split Squats (Smith)",,"",1,"normal",60,10,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Bulgarian Split Squats (Smith)",,"",2,"normal",60,10,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Bulgarian Split Squats (Smith)",,"",3,"normal",60,10,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Leg Press (Machine)",,"",0,"normal",80,8,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Leg Press (Machine)",,"",2,"normal",130,5,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Lying Leg Curl (Machine)",,"",0,"normal",45,8,,,
"Morning workout ☀️","22 Dec 2023, 10:33","22 Dec 2023, 11:11","Reminder to eat before your leg workouts","Lying Leg Curl (Machine)",,"",1,"normal",45,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Bent Over Row (Barbell)",,"",0,"warmup",20,12,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Bent Over Row (Barbell)",,"",1,"warmup",40,8,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Bent Over Row (Barbell)",,"",2,"normal",50,12,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Bent Over Row (Barbell)",,"",3,"normal",60,12,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Bent Over Row (Barbell)",,"",4,"normal",65,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Bent Over Row (Barbell)",,"",5,"normal",65,8,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Iso-Lateral Low Row",,"",0,"normal",60,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Iso-Lateral Low Row",,"",1,"normal",60,8,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Iso-Lateral Low Row",,"",2,"normal",60,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Iso-Lateral Low Row",,"",3,"normal",60,9,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",46,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",46,11,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",46,9,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",39,12,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","EZ Bar Biceps Curl",,"",0,"normal",25,12,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","EZ Bar Biceps Curl",,"",1,"normal",25,11,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","EZ Bar Biceps Curl",,"",2,"normal",25,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","EZ Bar Biceps Curl",,"",3,"normal",25,6,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Hammer Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Hammer Curl (Dumbbell)",,"",1,"normal",8,12,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Hammer Curl (Dumbbell)",,"",2,"normal",8,6,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Hammer Curl (Dumbbell)",,"",3,"normal",8,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Seated Wrist Extension (Barbell)",,"",0,"normal",15,10,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Seated Wrist Extension (Barbell)",,"",1,"normal",15,8,,,
"Morning workout ☀️","21 Dec 2023, 10:35","21 Dec 2023, 11:33","","Seated Wrist Extension (Barbell)",,"",2,"normal",15,10,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Bench Press (Barbell)",,"",0,"warmup",40,5,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Bench Press (Barbell)",,"",1,"warmup",60,5,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Bench Press (Barbell)",,"",2,"normal",80,3,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Bench Press (Barbell)",,"",3,"normal",90,1,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Bench Press (Barbell)",,"",4,"normal",95,1,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Triceps Dip",,"",0,"normal",,12,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Triceps Dip",,"",1,"normal",,13,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Triceps Dip",,"",2,"normal",,15,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Triceps Dip",,"",3,"normal",,13,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Incline Chest Press (Machine)",,"",0,"normal",60,9,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Incline Chest Press (Machine)",,"",1,"normal",60,9,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Incline Chest Press (Machine)",,"",2,"normal",60,11,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Cable Fly Crossovers",,"",0,"normal",11.25,12,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Cable Fly Crossovers",,"",1,"normal",11.25,12,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Cable Fly Crossovers",,"",2,"normal",11.25,13,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","T Bar Pushdown",,"",0,"normal",21.25,13,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","T Bar Pushdown",,"",1,"normal",23.75,10,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","T Bar Pushdown",,"",2,"normal",23.75,10,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","T Bar Pushdown",,"",3,"normal",23.75,8,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Skullcrusher (Barbell)",,"",0,"normal",20,12,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Skullcrusher (Barbell)",,"",1,"normal",20,12,,,
"Morning workout ☀️","20 Dec 2023, 10:01","20 Dec 2023, 11:13","Productivity died when I started looking at boots","Skullcrusher (Barbell)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Bent Over Row (Barbell)",,"",0,"warmup",15,12,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Bent Over Row (Barbell)",,"",1,"warmup",35,12,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Bent Over Row (Barbell)",,"",2,"normal",50,12,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Bent Over Row (Barbell)",,"",3,"normal",60,14,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Bent Over Row (Barbell)",,"",4,"normal",65,8,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Bent Over Row (Barbell)",,"",5,"normal",65,7,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Pull Up",,"",0,"normal",,8,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Pull Up",,"",1,"normal",,10,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Pull Up",,"",2,"normal",,6,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",46,10,,,
"Afternoon workout 💪","16 Dec 2023, 14:06","16 Dec 2023, 15:00","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",46,10,,,
